,address,age,crown_diameter,district_id,downloaded_at,genus_latin,gml_id,identification_tag,ingested_at,location_number,owner,spatial_alias,spatial_name,spatial_type,species_german,species_latin,tree_height,trunk_circumference,year_of_planting
581,Görlitzer Park,23,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__121545,50052,2016-08-15T19:30:47.290Z,230,Land Berlin,F10__121545,F10__121545,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,12,47,1993
582,Görlitzer Park,47,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__121546,50052,2016-08-15T19:30:47.290Z,233,Land Berlin,F10__121546,F10__121546,Point,"FELSEN-KIRSCHE,WEICHSEL-KIRSCHE,STEINWEICHSEL",PRUNUS MAHALEB,7,104,1969
583,Görlitzer Park,57,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__121547,50052,2016-08-15T19:30:47.290Z,236,Land Berlin,F10__121547,F10__121547,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,3,135,1959
584,Görlitzer Park,27,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__121548,50052,2016-08-15T19:30:47.290Z,246,Land Berlin,F10__121548,F10__121548,Point,SILBER-LINDE,TILIA TOMENTOSA,12,58,1989
585,Görlitzer Park,17,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SOPHORA,re_anlagenbaeume.F10__121549,50052,2016-08-15T19:30:47.290Z,282,Land Berlin,F10__121549,F10__121549,Point,JAPANISCHER SCHNURBAUM - PAGODENBAUM,SOPHORA JAPONICA,3,39,1999
586,Görlitzer Park,101,16,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__121550,50052,2016-08-15T19:30:47.290Z,283,Land Berlin,F10__121550,F10__121550,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,245,1915
587,Görlitzer Park,66,12,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__121551,50052,2016-08-15T19:30:47.290Z,289,Land Berlin,F10__121551,F10__121551,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,166,1950
588,Görlitzer Park,50,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__121552,50052,2016-08-15T19:30:47.290Z,317,Land Berlin,F10__121552,F10__121552,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,122,1966
589,Görlitzer Park,21,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__121553,50052,2016-08-15T19:30:47.290Z,330,Land Berlin,F10__121553,F10__121553,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,41,1995
590,Görlitzer Park,24,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136568,50052,2016-08-15T19:30:47.290Z,120,Land Berlin,F10__136568,F10__136568,Point,PYRAMIDEN-EICHE,QUERCUS ROBUR 'FASTIGIATA',12,55,1992
591,Görlitzer Park,20,2,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136569,50052,2016-08-15T19:30:47.290Z,127,Land Berlin,F10__136569,F10__136569,Point,PYRAMIDEN-EICHE,QUERCUS ROBUR 'FASTIGIATA',12,37,1996
592,Görlitzer Park,21,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136570,50052,2016-08-15T19:30:47.290Z,129,Land Berlin,F10__136570,F10__136570,Point,PYRAMIDEN-EICHE,QUERCUS ROBUR 'FASTIGIATA',12,42,1995
593,Görlitzer Park,24,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136571,50052,2016-08-15T19:30:47.290Z,130,Land Berlin,F10__136571,F10__136571,Point,PYRAMIDEN-EICHE,QUERCUS ROBUR 'FASTIGIATA',12,52,1992
594,Görlitzer Park,67,11,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__136572,50052,2016-08-15T19:30:47.290Z,155,Land Berlin,F10__136572,F10__136572,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,161,1949
595,Görlitzer Park,33,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__136573,50052,2016-08-15T19:30:47.290Z,162,Land Berlin,F10__136573,F10__136573,Point,SPITZ-AHORN,ACER PLATANOIDES,12,75,1983
596,Görlitzer Park,22,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CORYLUS,re_anlagenbaeume.F10__136574,50052,2016-08-15T19:30:47.290Z,170,Land Berlin,F10__136574,F10__136574,Point,BAUM-HASEL - TÜRKISCHE HASEL,CORYLUS COLURNA,12,45,1994
597,Görlitzer Park,30,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136575,50052,2016-08-15T19:30:47.290Z,176,Land Berlin,F10__136575,F10__136575,Point,SILBER-LINDE,TILIA TOMENTOSA,12,69,1986
598,Görlitzer Park,48,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__136576,50052,2016-08-15T19:30:47.290Z,185,Land Berlin,F10__136576,F10__136576,Point,"FELSEN-KIRSCHE,WEICHSEL-KIRSCHE,STEINWEICHSEL",PRUNUS MAHALEB,7,112,1968
599,Görlitzer Park,26,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136577,50052,2016-08-15T19:30:47.290Z,191,Land Berlin,F10__136577,F10__136577,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,56,1990
600,Görlitzer Park,67,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__127596,50052,2016-08-15T19:30:47.290Z,470,Land Berlin,F10__127596,F10__127596,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,12,155,1949
601,Görlitzer Park,41,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__127597,50052,2016-08-15T19:30:47.290Z,475,Land Berlin,F10__127597,F10__127597,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,92,1975
602,Görlitzer Park,51,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ROBINIA,re_anlagenbaeume.F10__127598,50052,2016-08-15T19:30:47.290Z,489,Land Berlin,F10__127598,F10__127598,Point,SCHEIN-AKAZIE - SILBERREGEN,ROBINIA PSEUDOACACIA,17,122,1965
603,Görlitzer Park,22,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__127599,50052,2016-08-15T19:30:47.290Z,501,Land Berlin,F10__127599,F10__127599,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,43,1994
604,Görlitzer Park,36,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__127600,50052,2016-08-15T19:30:47.290Z,505,Land Berlin,F10__127600,F10__127600,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,82,1980
605,Görlitzer Park,102,14,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__127601,50052,2016-08-15T19:30:47.290Z,509,Land Berlin,F10__127601,F10__127601,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,17,251,1914
606,Görlitzer Park,29,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__127602,50052,2016-08-15T19:30:47.290Z,525,Land Berlin,F10__127602,F10__127602,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,65,1987
607,Görlitzer Park,33,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__127603,50052,2016-08-15T19:30:47.290Z,526,Land Berlin,F10__127603,F10__127603,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,78,1983
608,Görlitzer Park,26,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__127604,50052,2016-08-15T19:30:47.290Z,527,Land Berlin,F10__127604,F10__127604,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,59,1990
609,Görlitzer Park,50,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__127605,50052,2016-08-15T19:30:47.290Z,543,Land Berlin,F10__127605,F10__127605,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,7,123,1966
610,Görlitzer Park,35,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__118630,50052,2016-08-15T19:30:47.290Z,498,Land Berlin,F10__118630,F10__118630,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,77,1981
611,Görlitzer Park,109,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__118631,50052,2016-08-15T19:30:47.290Z,506,Land Berlin,F10__118631,F10__118631,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,17,287,1907
612,Görlitzer Park,28,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__118632,50052,2016-08-15T19:30:47.290Z,517,Land Berlin,F10__118632,F10__118632,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,64,1988
613,Görlitzer Park,28,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__118633,50052,2016-08-15T19:30:47.290Z,529,Land Berlin,F10__118633,F10__118633,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,67,1988
614,Görlitzer Park,27,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__118634,50052,2016-08-15T19:30:47.290Z,530,Land Berlin,F10__118634,F10__118634,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,58,1989
615,Görlitzer Park,26,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__118635,50052,2016-08-15T19:30:47.290Z,535,Land Berlin,F10__118635,F10__118635,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,59,1990
616,Görlitzer Park,21,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__118636,50052,2016-08-15T19:30:47.290Z,539,Land Berlin,F10__118636,F10__118636,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,44,1995
617,Görlitzer Park,46,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__118637,50052,2016-08-15T19:30:47.290Z,540,Land Berlin,F10__118637,F10__118637,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,7,85,1970
618,Görlitzer Park,29,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__118638,50052,2016-08-15T19:30:47.290Z,555,Land Berlin,F10__118638,F10__118638,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,63,1987
619,Görlitzer Park,52,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__118639,50052,2016-08-15T19:30:47.290Z,595,Land Berlin,F10__118639,F10__118639,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,140,1964
620,Görlitzer Park,45,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ALNUS,re_anlagenbaeume.F10__133631,50052,2016-08-15T19:30:47.290Z,863,Land Berlin,F10__133631,F10__133631,Point,"ROT-ERLE, SCHWARZ-ERLE",ALNUS GLUTINOSA,12,140,1971
621,Görlitzer Park,22,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__133632,50052,2016-08-15T19:30:47.290Z,882,Land Berlin,F10__133632,F10__133632,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,7,51,1994
622,Görlitzer Park,29,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__133633,50052,2016-08-15T19:30:47.290Z,886,Land Berlin,F10__133633,F10__133633,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,66,1987
623,Görlitzer Park,28,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__133634,50052,2016-08-15T19:30:47.290Z,891,Land Berlin,F10__133634,F10__133634,Point,SPÄTBLÜHENDE TRAUBEN-KIRSCHE,PRUNUS SEROTINA,12,71,1988
624,Görlitzer Park,26,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__133635,50052,2016-08-15T19:30:47.290Z,907,Land Berlin,F10__133635,F10__133635,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,12,58,1990
625,Görlitzer Park,19,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__133636,50052,2016-08-15T19:30:47.290Z,912,Land Berlin,F10__133636,F10__133636,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,7,41,1997
626,Görlitzer Park,21,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__133637,50052,2016-08-15T19:30:47.290Z,913,Land Berlin,F10__133637,F10__133637,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,12,44,1995
627,Görlitzer Park,22,2,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__133638,50052,2016-08-15T19:30:47.290Z,918,Land Berlin,F10__133638,F10__133638,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,7,44,1994
628,Görlitzer Park,20,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__133639,50052,2016-08-15T19:30:47.290Z,940,Land Berlin,F10__133639,F10__133639,Point,"ZITTER-PAPPEL, ESPE",POPULUS TREMULA,12,48,1996
629,Görlitzer Park,87,12,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__133640,50052,2016-08-15T19:30:47.290Z,957,Land Berlin,F10__133640,F10__133640,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,212,1929
630,Görlitzer Park,18,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__124558,50052,2016-08-15T19:30:47.290Z,731,Land Berlin,F10__124558,F10__124558,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,3,35,1998
631,Görlitzer Park,24,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__124559,50052,2016-08-15T19:30:47.290Z,733,Land Berlin,F10__124559,F10__124559,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,54,1992
632,Görlitzer Park,49,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__124560,50052,2016-08-15T19:30:47.290Z,738,Land Berlin,F10__124560,F10__124560,Point,SPÄTBLÜHENDE TRAUBEN-KIRSCHE,PRUNUS SEROTINA,7,111,1967
633,Görlitzer Park,19,2,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SALIX,re_anlagenbaeume.F10__124561,50052,2016-08-15T19:30:47.290Z,743,Land Berlin,F10__124561,F10__124561,Point,BAUM-WEIDE - KOPF-WEIDE - SILBER/WEISS-WEIDE,SALIX ALBA,7,43,1997
634,Görlitzer Park,25,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__124562,50052,2016-08-15T19:30:47.290Z,744,Land Berlin,F10__124562,F10__124562,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,53,1991
635,Görlitzer Park,33,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__124563,50052,2016-08-15T19:30:47.290Z,745,Land Berlin,F10__124563,F10__124563,Point,SPÄTBLÜHENDE TRAUBEN-KIRSCHE,PRUNUS SEROTINA,12,81,1983
636,Görlitzer Park,39,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__124564,50052,2016-08-15T19:30:47.290Z,750,Land Berlin,F10__124564,F10__124564,Point,SPÄTBLÜHENDE TRAUBEN-KIRSCHE,PRUNUS SEROTINA,12,89,1977
637,Görlitzer Park,20,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__124565,50052,2016-08-15T19:30:47.290Z,751,Land Berlin,F10__124565,F10__124565,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,43,1996
638,Görlitzer Park,23,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124566,50052,2016-08-15T19:30:47.290Z,752,Land Berlin,F10__124566,F10__124566,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,12,49,1993
639,Görlitzer Park,181,14,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ULMUS,re_anlagenbaeume.F10__124567,50052,2016-08-15T19:30:47.290Z,757,Land Berlin,F10__124567,F10__124567,Point,FLATTER-ULME,ULMUS LAEVIS,12,458,1835
640,Görlitzer Park,30,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142598,50052,2016-08-15T19:30:47.290Z,180,Land Berlin,F10__142598,F10__142598,Point,SILBER-LINDE,TILIA TOMENTOSA,12,66,1986
641,Görlitzer Park,54,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__142599,50052,2016-08-15T19:30:47.290Z,184,Land Berlin,F10__142599,F10__142599,Point,"FELSEN-KIRSCHE,WEICHSEL-KIRSCHE,STEINWEICHSEL",PRUNUS MAHALEB,7,133,1962
642,Görlitzer Park,55,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__142600,50052,2016-08-15T19:30:47.290Z,193,Land Berlin,F10__142600,F10__142600,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,7,133,1961
643,Görlitzer Park,30,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__142601,50052,2016-08-15T19:30:47.290Z,194,Land Berlin,F10__142601,F10__142601,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,69,1986
644,Görlitzer Park,72,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__142602,50052,2016-08-15T19:30:47.290Z,225,Land Berlin,F10__142602,F10__142602,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,169,1944
645,Görlitzer Park,98,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__142603,50052,2016-08-15T19:30:47.290Z,239,Land Berlin,F10__142603,F10__142603,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,7,245,1918
646,Görlitzer Park,63,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__142604,50052,2016-08-15T19:30:47.290Z,286,Land Berlin,F10__142604,F10__142604,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,155,1953
647,Görlitzer Park,42,10,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142605,50052,2016-08-15T19:30:47.290Z,305,Land Berlin,F10__142605,F10__142605,Point,SILBER-LINDE,TILIA TOMENTOSA,12,112,1974
648,Görlitzer Park,55,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__142606,50052,2016-08-15T19:30:47.290Z,321,Land Berlin,F10__142606,F10__142606,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,133,1961
649,Görlitzer Park,37,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__142607,50052,2016-08-15T19:30:47.290Z,335,Land Berlin,F10__142607,F10__142607,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,85,1979
650,Görlitzer Park,24,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__133623,50052,2016-08-15T19:30:47.290Z,797,Land Berlin,F10__133623,F10__133623,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,51,1992
651,Görlitzer Park,29,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__133624,50052,2016-08-15T19:30:47.290Z,826,Land Berlin,F10__133624,F10__133624,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,72,1987
652,Görlitzer Park,39,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CORYLUS,re_anlagenbaeume.F10__133625,50052,2016-08-15T19:30:47.290Z,827,Land Berlin,F10__133625,F10__133625,Point,BAUM-HASEL - TÜRKISCHE HASEL,CORYLUS COLURNA,12,85,1977
653,Görlitzer Park,41,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__133626,50052,2016-08-15T19:30:47.290Z,828,Land Berlin,F10__133626,F10__133626,Point,WINTER-LINDE,TILIA CORDATA,12,100,1975
